A248QG4DPULP46:3F6HPJW4JHT99XPJNGGDQHRH4RO2WR,17,1598972523066,"{""ReactionTime"": 18439, ""TrialName"": ""occlusion/success/ball/final_occlusion145.mp4"", ""Response"": ""A red ball rolls behind a green wall."", ""TrialOrder"": 15, ""IsInstruction"": false}"
A248QG4DPULP46:3F6HPJW4JHT99XPJNGGDQHRH4RO2WR,18,1598972554183,"{""ReactionTime"": 31115, ""TrialName"": ""falling/failure/ball/final_falling77.mp4"", ""Response"": ""A red ball rolls a very short distance on a green plank then stops."", ""TrialOrder"": 16, ""IsInstruction"": false}"
A248QG4DPULP46:3F6HPJW4JHT99XPJNGGDQHRH4RO2WR,19,1598972582104,"{""ReactionTime"": 27921, ""TrialName"": ""collision/failure/ballplank/final_collision130.mp4"", ""Response"": ""A red ball rolls behind a blue box then disappears from view."", ""TrialOrder"": 17, ""IsInstruction"": false}"
A248QG4DPULP46:3F6HPJW4JHT99XPJNGGDQHRH4RO2WR,20,1598972627282,"{""ReactionTime"": 45178, ""TrialName"": ""collision/success/ballplank/final_collision119.mp4"", ""Response"": ""A red ball rolling across the floor hits a blue box. They both move a short distance before stopping."", ""TrialOrder"": 18, ""IsInstruction"": false}"
A248QG4DPULP46:3F6HPJW4JHT99XPJNGGDQHRH4RO2WR,21,1598972659977,"{""ReactionTime"": 32694, ""TrialName"": ""collision/failure/plankball/final_collision116.mp4"", ""Response"": ""A red box quickly rolls behind a blue ball then stops."", ""TrialOrder"": 19, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,0,1598972272137,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""b"", ""question"": ""trueFalse1""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,1,1598972272138,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""a"", ""question"": ""trueFalse2""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,2,1598972274808,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html""], ""action"": ""Begin""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,3,1598972275970,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1159, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-1.html""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,4,1598972343464,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""b"", ""question"": ""trueFalse1""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,5,1598972343464,"{""phase"": ""INSTRUCTQUIZ"", ""answer"": ""c"", ""question"": ""trueFalse2""}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,6,1598972361831,"{""ReactionTime"": 18364, ""TrialName"": ""collision/failure/plankball/final_collision126.mp4"", ""Response"": ""blue ball, red cube standing still"", ""TrialOrder"": 0, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,7,1598972381414,"{""ReactionTime"": 19582, ""TrialName"": ""containment/failure/plank/final_containment54.mp4"", ""Response"": ""red cube sliding across a line"", ""TrialOrder"": 1, ""IsInstruction"": false}"
A1CMDCHS6TMIHU:3FFJ6VRIL5HKCS20JC8K62PUSI60IY,8,1598972413974,"{""ReactionTime"": 32559, ""TrialName"": ""occlusion/failure/ball/final_occlusion130.mp4"", ""Response"": ""red ball rolling to the left and for half the time, behind green wall"", ""TrialOrder"": 2, ""IsInstruction"": false}"
